55.23374319076538,38.73309373855591,5.33
55.23374319076538,38.73313665390015,5.33
55.23374319076538,38.733179569244385,5.34
55.23374319076538,38.73322248458862,5.36
55.23374319076538,38.73326539993286,5.35
55.23374319076538,38.7333083152771,5.33
55.23374319076538,38.73335123062134,5.32
55.23374319076538,38.733394145965576,5.31
55.23374319076538,38.733437061309814,5.3
55.23374319076538,38.73347997665405,5.28
55.23374319076538,38.73352289199829,5.27
55.23374319076538,38.73356580734253,5.26
55.23374319076538,38.73360872268677,5.26
55.23374319076538,38.733651638031006,5.25
55.23374319076538,38.733694553375244,5.23
55.23374319076538,38.73373746871948,5.19
55.23374319076538,38.73378038406372,5.13
55.23374319076538,38.73382329940796,5.04
55.23374319076538,38.7338662147522,4.97
55.23374319076538,38.733909130096436,4.9
55.23374319076538,38.733952045440674,4.84
55.23374319076538,38.73399496078491,4.78
55.23374319076538,38.73403787612915,4.73
55.23374319076538,38.73408079147339,4.69
55.23374319076538,38.73412370681763,4.65
55.23374319076538,38.734166622161865,4.63
55.23374319076538,38.7342095375061,4.61
55.23374319076538,38.73425245285034,4.6
55.23374319076538,38.73429536819458,4.6
55.23374319076538,38.73433828353882,4.59
55.23374319076538,38.73438119888306,4.58
55.23374319076538,38.734424114227295,4.58
55.23374319076538,38.73446702957153,4.57
55.23374319076538,38.73450994491577,4.57
55.23374319076538,38.73455286026001,4.57
55.23374319076538,38.73459577560425,4.57
55.23370027542114,38.73322248458862,5.38
55.23370027542114,38.73326539993286,5.36
55.23370027542114,38.7333083152771,5.32
55.23370027542114,38.73335123062134,5.29
55.23370027542114,38.733394145965576,5.29
55.23370027542114,38.733437061309814,5.28
55.23370027542114,38.73347997665405,5.28
55.23370027542114,38.73352289199829,5.29
55.23370027542114,38.73356580734253,5.3
55.23370027542114,38.73360872268677,5.32
55.23370027542114,38.733651638031006,5.33
55.23370027542114,38.733694553375244,5.33
55.23370027542114,38.73373746871948,5.3
55.23370027542114,38.73378038406372,5.25
55.23370027542114,38.73382329940796,5.17
55.23370027542114,38.7338662147522,5.1
55.23370027542114,38.733909130096436,5.04
55.23370027542114,38.733952045440674,4.97
55.23370027542114,38.73399496078491,4.89
55.23370027542114,38.73403787612915,4.82
55.23370027542114,38.73408079147339,4.75
55.23370027542114,38.73412370681763,4.7
55.23370027542114,38.734166622161865,4.66
55.23370027542114,38.7342095375061,4.63
55.23370027542114,38.73425245285034,4.61
55.23370027542114,38.73429536819458,4.6
55.23370027542114,38.73433828353882,4.59
55.23370027542114,38.73438119888306,4.58
55.23370027542114,38.734424114227295,4.58
55.23370027542114,38.73446702957153,4.57
55.23370027542114,38.73450994491577,4.57
55.23370027542114,38.73455286026001,4.57
55.23370027542114,38.73459577560425,4.57
55.23370027542114,38.734638690948486,4.57
55.23370027542114,38.734681606292725,4.57
55.23370027542114,38.73472452163696,4.57
55.233657360076904,38.7333083152771,5.26
55.233657360076904,38.73335123062134,5.26
55.233657360076904,38.733394145965576,5.27
55.233657360076904,38.733437061309814,5.28
55.233657360076904,38.73347997665405,5.3
55.233657360076904,38.73352289199829,5.32
55.233657360076904,38.73356580734253,5.34
55.233657360076904,38.73360872268677,5.37
55.233657360076904,38.733651638031006,5.39
55.233657360076904,38.733694553375244,5.4
55.233657360076904,38.73373746871948,5.36
55.233657360076904,38.73378038406372,5.32
55.233657360076904,38.73382329940796,5.26
55.233657360076904,38.7338662147522,5.22
55.233657360076904,38.733909130096436,5.17
55.233657360076904,38.733952045440674,5.08
55.233657360076904,38.73399496078491,4.98
55.233657360076904,38.73403787612915,4.89
55.233657360076904,38.73408079147339,4.82
55.233657360076904,38.73412370681763,4.76
55.233657360076904,38.734166622161865,4.72
55.233657360076904,38.7342095375061,4.68
55.233657360076904,38.73425245285034,4.64
55.233657360076904,38.73429536819458,4.61
55.233657360076904,38.73433828353882,4.59
55.233657360076904,38.73438119888306,4.58
55.233657360076904,38.734424114227295,4.58
55.233657360076904,38.73446702957153,4.57
55.233657360076904,38.73450994491577,4.57
55.233657360076904,38.73455286026001,4.57
55.233657360076904,38.73459577560425,4.57
55.233657360076904,38.734638690948486,4.57
55.233657360076904,38.734681606292725,4.57
55.233657360076904,38.73472452163696,4.57
55.233657360076904,38.7347674369812,4.57
55.233657360076904,38.73481035232544,4.57
55.233614444732666,38.7333083152771,5.22
55.233614444732666,38.73335123062134,5.25
55.233614444732666,38.733394145965576,5.27
55.233614444732666,38.733437061309814,5.3
55.233614444732666,38.73347997665405,5.32
55.233614444732666,38.73352289199829,5.35
55.233614444732666,38.73356580734253,5.38
55.233614444732666,38.73360872268677,5.4
55.233614444732666,38.733651638031006,5.41
55.233614444732666,38.733694553375244,5.41
55.233614444732666,38.73373746871948,5.39
55.233614444732666,38.73378038406372,5.35
55.233614444732666,38.73382329940796,5.31
55.233614444732666,38.7338662147522,5.29
55.233614444732666,38.733909130096436,5.24
55.233614444732666,38.733952045440674,5.15
55.233614444732666,38.73399496078491,5.05
55.233614444732666,38.73403787612915,4.96
55.233614444732666,38.73408079147339,4.88
55.233614444732666,38.73412370681763,4.82
